id,version,processing_date,url,name,registration_number,domain,website,website_status,number_of_about_pages,number_of_contact_pages,number_of_management_pages,number_of_product_pages,year_founded,incorporation_date,number_of_registered_officers,number_of_key_persons,number_of_partners,number_of_clients,number_of_emails,number_of_ip_addresses,total_changes,address_changes,alias_changes,assoc_investor_changes,ch_changes,client_changes,description_changes,email_changes,fax_changes,founded_year_changes,investor_changes,ip_address_changes,linked_domain_changes,name_changes,page_content_changes,page_structure_changes,partner_changes,person_changes,phone_changes,primary_contact_changes,registration_number_changes,robots_changes,ticker_changes,vat_changes,web_status_changes
4200527,18,2013-10-19,http://endb-consolidated.aihit.com/0040184F00000012/overview.htm,"BELL & SON BUILDERS LIMITED","08106057",,"","",0,0,0,0,-1,2012-06-14,1,1,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598801,18,2013-10-19,http://endb-consolidated.aihit.com/0036E9D100000012/overview.htm,"SAFE LIFTING GEAR LIMITED","03071478",safeliftinggear.co.uk,"www.safeliftinggear.co.uk","OK",1,1,0,0,-1,1995-06-22,2,2,0,0,1,1,66,0,0,0,62,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0
94025,11,2013-10-19,http://endb-consolidated.aihit.com/00016F490000000B/overview.htm,"HIGH TIDE CONSULTING LIMITED","06602595",hightideconsulting.co.uk,"hightideconsulting.co.uk","OK",2,1,0,0,2008,2008-05-27,1,1,0,0,0,1,42,1,1,0,29,0,0,0,0,0,0,0,0,0,6,2,0,8,0,1,0,1,0,0,1
2702338,19,2013-10-19,http://endb-consolidated.aihit.com/00293C0200000013/overview.htm,"P R MARITIME LTD","07840629",,"","",0,0,0,0,-1,2011-11-09,1,1,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11109320,9,2013-10-19,http://endb-consolidated.aihit.com/00A983C800000009/overview.htm,"Ventaire Awning Company","",ventaireawning.com,"www.ventaireawning.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0
8686135,10,2013-10-19,http://endb-consolidated.aihit.com/00848A370000000A/overview.htm,"Shout Creations","",shoutcreations.com,"www.shoutcreations.com","OK",1,1,0,0,2007,,-1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
8976241,10,2013-10-19,http://endb-consolidated.aihit.com/0088F7710000000A/overview.htm,"Taralan","",taralan.com,"www.taralan.com","OK",1,0,2,0,-1,,-1,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2252565,19,2013-10-19,http://endb-consolidated.aihit.com/00225F1500000013/overview.htm,"RAYSON ELECTRICAL SERVICES LIMITED","07319404",,"","",0,0,0,0,-1,2010-07-20,2,2,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14171118,2,2013-10-19,http://endb-consolidated.aihit.com/00D83BEE00000002/overview.htm,"Tyres In Bolton","",tyres-in-bolton.com,"www.tyres-in-bolton.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6760990,10,2013-10-19,http://endb-consolidated.aihit.com/00672A1E0000000A/overview.htm,"Glorious Solutions","",glorious-solutions.com,"www.glorious-solutions.com","OK",1,1,0,0,-1,,-1,1,0,0,2,1,18,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,0,0,1,0,0,3,0,0,3
10362960,9,2013-10-19,http://endb-consolidated.aihit.com/009E205000000009/overview.htm,"IT Resources Group","",it-resourcesgroup.net,"www.it-resourcesgroup.net","OK",1,1,0,0,-1,,-1,0,0,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0
13301374,4,2013-10-19,http://endb-consolidated.aihit.com/00CAF67E00000004/overview.htm,"Prodigium Pictures","",prodigium-pictures.com,"www.prodigium-pictures.com","OK",1,1,5,0,-1,,-1,10,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583713,8,2013-10-19,http://endb-consolidated.aihit.com/00B0C0E100000008/overview.htm,"Sales Consulting Network","",salesconsultingnetwork.com,"www.salesconsultingnetwork.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7654983,10,2013-10-19,http://endb-consolidated.aihit.com/0074CE470000000A/overview.htm,"MDCB","",mdcb.org,"www.mdcb.org","OK",1,1,2,0,-1,,-1,13,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,6,0,0,0,1,0,0,0
12990492,4,2013-10-19,http://endb-consolidated.aihit.com/00C6381C00000004/overview.htm,"Alex Dunfee","",alexdunfee.com,"www.alexdunfee.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119597,10,2013-10-19,http://endb-consolidated.aihit.com/004E1E6D0000000A/overview.htm,"Aaron Bray","",aaronbrayart.com,"aaronbrayart.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1
4581100,15,2013-10-19,http://endb-consolidated.aihit.com/0045E6EC0000000F/overview.htm,"VERIFIED TRADE LIMITED","08231832",,"","",0,0,0,0,-1,2012-09-27,1,1,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8548505,10,2013-10-19,http://endb-consolidated.aihit.com/008270990000000A/overview.htm,"Saftety Check","",safetyprecaution.com,"www.safetyprecaution.com","OK",1,1,0,1,-1,,-1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
12656637,5,2013-10-19,http://endb-consolidated.aihit.com/00C11FFD00000005/overview.htm,"Limbo Furniture","",limbofurniture.co.uk,"limbofurniture.com","OK",0,1,0,3,-1,,-1,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0
3067496,19,2013-10-19,http://endb-consolidated.aihit.com/002ECE6800000013/overview.htm,"CENTURY 21 REPLACEMENT WINDOW CO. LIMITED","SC070068",,"","",0,0,0,0,-1,1979-11-27,3,2,0,0,0,0,91,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11192100,9,2013-10-19,http://endb-consolidated.aihit.com/00AAC72400000009/overview.htm,"Zerka Design","",zerkadesign.com,"www.zerkadesign.com","OK",1,0,0,0,-1,,-1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
1371818,19,2013-10-19,http://endb-consolidated.aihit.com/0014EEAA00000013/overview.htm,"MARYMARC LIMITED","05347356",,"","",0,0,0,0,-1,2005-01-31,2,2,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6317935,10,2013-10-19,http://endb-consolidated.aihit.com/0060676F0000000A/overview.htm,"Dynacore","",dynacore.ca,"www.dynacore.ca","OK",1,1,1,9,-1,,-1,2,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
12698202,5,2013-10-19,http://endb-consolidated.aihit.com/00C1C25A00000005/overview.htm,"moormann-co com","",moormann-co.com,"www.moormann-co.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6567164,10,2013-10-19,http://endb-consolidated.aihit.com/006434FC0000000A/overview.htm,"Filmgreens","",filmgreens.com,"www.filmgreens.com","EmptyPage",0,0,0,0,-1,,-1,0,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,2,0,0,2,3,0,0,2,0,0,1,0,0,4
2287810,19,2013-10-19,http://endb-consolidated.aihit.com/0022E8C200000013/overview.htm,"NEUNKIRCHENER REIFENHANDEL LIMITED","07370173",,"","",0,0,0,0,-1,2010-09-09,3,2,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3109321,19,2013-10-19,http://endb-consolidated.aihit.com/002F71C900000013/overview.htm,"EDUTRAIN LIMITED","SC257133",,"","",0,0,0,0,-1,2003-10-06,2,2,0,0,0,0,41,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424519,19,2013-10-19,http://endb-consolidated.aihit.com/00067A4700000013/overview.htm,"veryvalerie co uk","",veryvalerie.co.uk,"www.veryvalerie.co.uk","EmptyPage",0,0,0,0,-1,,-1,0,0,0,0,1,9,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,1
5530048,10,2013-10-19,http://endb-consolidated.aihit.com/005461C00000000A/overview.htm,"Bax Builders","",baxbuilders.com.au,"www.baxbuilders.com.au","OK",1,1,0,0,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9009595,10,2013-10-19,http://endb-consolidated.aihit.com/008979BB0000000A/overview.htm,"Therapeutic Living Solutions","",therapeuticlivingsolutions.com,"www.therapeuticlivingsolutions.com","OK",0,1,1,0,-1,,-1,3,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14194699,2,2013-10-19,http://endb-consolidated.aihit.com/00D8980B00000002/overview.htm,"whitedovesupply com","",whitedovesupply.com,"www.whitedovesupply.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118713,9,2013-10-19,http://endb-consolidated.aihit.com/00A9A87900000009/overview.htm,"VALLENTYNE PHOTOGRAPHY","",vallentynephotographers.com,"www.vallentynephotography.com","OK",2,0,0,0,-1,,-1,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,3,0,0,2
4817945,13,2013-10-19,http://endb-consolidated.aihit.com/004984190000000D/overview.htm,"N.P.CLUBS LTD","08311938",,"","",0,0,0,0,-1,2012-11-29,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8163229,10,2013-10-19,http://endb-consolidated.aihit.com/007C8F9D0000000A/overview.htm,"Performance Design Systems","",performancedesignsystems-usa.com,"www.performancedesignsystems-usa.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
6151665,10,2013-10-19,http://endb-consolidated.aihit.com/005DDDF10000000A/overview.htm,"David Lies Plumbing","",davidliesplumbing.com,"www.davidliesplumbing.com","OK",0,1,0,0,-1,,-1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8449546,10,2013-10-19,http://endb-consolidated.aihit.com/0080EE0A0000000A/overview.htm,"Rex Madden Photography","",rexmaddenphotography.com,"www.rexmaddenphotography.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,2,2,0,10,7,0,0,0,0,0,2,0,0,0
5358622,10,2013-10-19,http://endb-consolidated.aihit.com/0051C41E0000000A/overview.htm,"Apple Stock Price","",applestockprice.com,"www.applestockprice.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
11150144,9,2013-10-19,http://endb-consolidated.aihit.com/00AA234000000009/overview.htm,"Web Starter","",webstarter.ca,"webstarter.ca","OK",0,1,0,0,-1,,-1,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0
799547,19,2013-10-19,http://endb-consolidated.aihit.com/000C333B00000013/overview.htm,"BLUE RHAPSODY LIMITED","03220747",,"","",0,0,0,0,-1,1996-07-04,4,3,0,0,0,0,56,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12265316,6,2013-10-19,http://endb-consolidated.aihit.com/00BB276400000006/overview.htm,"merchantservices-kansas info","",merchantservices-kansas.info,"www.merchantservices-kansas.info","OK",0,0,0,0,-1,,-1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0
13095844,4,2013-10-19,http://endb-consolidated.aihit.com/00C7D3A400000004/overview.htm,"Dewey's Towing and Recovery","",deweysservice.com,"www.deweysservice.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15010599,1,2013-10-19,http://endb-consolidated.aihit.com/00E50B2700000001/overview.htm,"OMS CO","",oms-co.com,"www.oms-co.com","OK",1,1,0,0,1987,,-1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1647829,19,2013-10-19,http://endb-consolidated.aihit.com/001924D500000013/overview.htm,"UNITED BUSINESS TECHNOLOGIES LIMITED","06158071",,"","",0,0,0,0,-1,2007-03-14,2,1,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13446273,4,2013-10-19,http://endb-consolidated.aihit.com/00CD2C8100000004/overview.htm,"Zonemark","",zonemark.com.au,"www.zonemark.com.au","OK",0,0,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14130803,2,2013-10-19,http://endb-consolidated.aihit.com/00D79E7300000002/overview.htm,"Target Properties","",target-properties.com,"www.target-properties.com","OK",1,2,0,0,-1,,-1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5904465,10,2013-10-19,http://endb-consolidated.aihit.com/005A18510000000A/overview.htm,"CHKLC","",chklc.org,"www.chklc.org","OK",0,1,0,0,2002,,-1,0,0,0,1,1,17,4,0,0,0,0,0,0,0,0,0,4,0,0,5,2,0,0,0,1,0,1,0,0,0
462135,19,2013-10-19,http://endb-consolidated.aihit.com/00070D3700000013/overview.htm,"PALMERS OF TEDDINGTON LIMITED","00550461",,"","",0,0,0,0,-1,1955-06-09,3,2,0,0,0,0,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12621461,5,2013-10-19,http://endb-consolidated.aihit.com/00C0969500000005/overview.htm,"Jeevan Jyot","",jeevanjyot.weebly.com,"jeevanjyot.weebly.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798539,10,2013-10-19,http://endb-consolidated.aihit.com/00587A8B0000000A/overview.htm,"Carmel Mulch","",carmelmulch.com,"www.carmelmulch.com","OK",1,0,0,0,-1,,-1,0,0,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0
9414331,10,2013-10-19,http://endb-consolidated.aihit.com/008FA6BB0000000A/overview.htm,"Weand You Travel","",weandyoutravel.com,"www.weandyoutravel.com","OK",1,1,0,0,2008,,-1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1111270,19,2013-10-19,http://endb-consolidated.aihit.com/0010F4E600000013/overview.htm,"IVENCIA LIMITED","04525929",,"","",0,0,0,0,-1,2002-09-04,3,2,0,0,0,0,47,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11407120,8,2013-10-19,http://endb-consolidated.aihit.com/00AE0F1000000008/overview.htm,"Fasttrack Training","",fasttrack-training.com,"www.fasttrack-training.com","OK",0,1,0,0,-1,,-1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12883351,5,2013-10-19,http://endb-consolidated.aihit.com/00C4959700000005/overview.htm,"Yarroline","",yarroline.com,"www.yarroline.com","OK",0,0,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9723189,9,2013-10-19,http://endb-consolidated.aihit.com/00945D3500000009/overview.htm,"A-Pro Glass","",aproglass.com,"www.aproglass.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,1,0,0,0
7679830,10,2013-10-19,http://endb-consolidated.aihit.com/00752F560000000A/overview.htm,"Millennium","",millenniumsafety.com,"www.millenniumsafety.com","OK",0,0,0,0,-1,,-1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
6325626,10,2013-10-19,http://endb-consolidated.aihit.com/0060857A0000000A/overview.htm,"Dynamic Flow Products","",dyflow.com,"www.dyflow.com","OK",1,1,0,42,-1,,-1,1,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
8463006,10,2013-10-19,http://endb-consolidated.aihit.com/0081229E0000000A/overview.htm,"Rocky Mountain Water","",rockymtnwater.com,"www.rockymtnwater.com","OK",0,0,0,0,1988,,-1,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,0,0,0,0,0,3,0,0,0
2490202,19,2013-10-19,http://endb-consolidated.aihit.com/0025FF5A00000013/overview.htm,"PRECISION HYDRAULIC CYLINDERS GLOBAL LIMITED","07609253",,"","",0,0,0,0,-1,2011-04-19,4,4,0,0,0,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7496388,10,2013-10-19,http://endb-consolidated.aihit.com/007262C40000000A/overview.htm,"Linus the Croc","",linusthecroc.com,"www.linusthecroc.com","OK",0,1,0,0,-1,,-1,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,1,0,0,0
11884957,7,2013-10-19,http://endb-consolidated.aihit.com/00B5599D00000007/overview.htm,"North Charleston","",gogreendrycleaner.net,"www.gogreendrycleaner.net","OK",0,0,0,0,-1,,-1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
14911255,1,2013-10-19,http://endb-consolidated.aihit.com/00E3871700000001/overview.htm,"MapQuest","",elrosal5.com,"www.elrosal5.com","OK",0,1,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9522055,10,2013-10-19,http://endb-consolidated.aihit.com/00914B870000000A/overview.htm,"Blueprint Marketing","",xtopia.com.au,"www.xtopia.com.au","OK",0,0,0,0,-1,,-1,0,0,0,0,1,12,2,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,3,0,0,0
7499396,10,2013-10-19,http://endb-consolidated.aihit.com/00726E840000000A/overview.htm,"LinkIntuitive","",linkintuitive.com,"www.linkintuitive.com","OK",1,0,0,1,-1,,-1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
13356745,4,2013-10-19,http://endb-consolidated.aihit.com/00CBCEC900000004/overview.htm,"Smart Apps Studios","",smartappsstudios.com,"www.smartappsstudios.com","OK",0,0,0,0,-1,,-1,0,0,0,1,1,8,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0
5098348,10,2013-10-19,http://endb-consolidated.aihit.com/004DCB6C0000000A/overview.htm,"4T Printing","",4tprinting.com,"www.4tprinting.com","ParkedDomain",0,1,0,0,-1,,-1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
6396848,10,2013-10-19,http://endb-consolidated.aihit.com/00619BB00000000A/overview.htm,"Elect Home Care","",electhomecare.com,"www.electhomecare.com","OK",1,5,0,0,-1,,-1,0,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0
8384800,10,2013-10-19,http://endb-consolidated.aihit.com/007FF1200000000A/overview.htm,"Raun","",raunholding.com,"www.raunholding.com","OK",2,0,0,0,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
10769069,9,2013-10-19,http://endb-consolidated.aihit.com/00A452AD00000009/overview.htm,"P.S.P. Soilsearch Equipment (P)","",pspsoilsearch.com,"www.pspsoilsearch.com","OK",0,1,0,1,-1,,-1,0,0,158,1,1,14,0,0,0,0,0,0,0,0,0,0,2,1,0,4,5,0,0,0,0,0,2,0,0,0
10697375,9,2013-10-19,http://endb-consolidated.aihit.com/00A33A9F00000009/overview.htm,"Pacific Parts International","",pacificparts.net,"www.pacificparts.net","OK",0,0,0,0,-1,,-1,0,0,0,5,1,19,0,0,0,0,0,0,0,0,0,0,2,0,0,10,5,0,0,0,0,0,2,0,0,0
12954982,4,2013-10-19,http://endb-consolidated.aihit.com/00C5AD6600000004/overview.htm,"DALE BRUNT ASSOCIATES LIMITED","06500113",investigatingfire.co.uk,"www.investigatingfire.co.uk","OK",1,1,0,1,-1,2008-02-11,2,2,0,0,1,1,28,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
5644365,10,2013-10-19,http://endb-consolidated.aihit.com/0056204D0000000A/overview.htm,"Bonna Realty Group Co","",bonnarealty.com.kh,"www.bonnarealty.com.kh","OK",2,1,1,0,1999,,-1,13,7,1,8,1,75,0,0,0,0,0,0,2,0,0,0,6,0,0,54,0,0,9,0,0,0,1,0,0,0
475008,19,2013-10-19,http://endb-consolidated.aihit.com/00073F8000000013/overview.htm,"PRICES PUBLICATIONS LIMITED","00695979",,"","",0,0,0,0,-1,1961-06-20,3,2,0,0,0,0,70,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4838067,12,2013-10-19,http://endb-consolidated.aihit.com/0049D2B30000000C/overview.htm,"ABSOLUTE LOCK SERVICE LTD","05562812",absolutelockservice.co.uk,"www.absolutelockservice.co.uk","OK",1,1,0,0,-1,2005-09-13,2,2,0,0,1,1,39,0,0,0,37,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0
13875626,2,2013-10-19,http://endb-consolidated.aihit.com/00D3B9AA00000002/overview.htm,"Hotel SaiLaxmi,Shirdi","",hotelsailaxmishirdi.com,"www.hotelsailaxmishirdi.com","OK",1,1,0,0,-1,,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6080193,10,2013-10-19,http://endb-consolidated.aihit.com/005CC6C10000000A/overview.htm,"Credit Consulting Group","",creditconsultinggroup.com,"www.creditconsultinggroup.com","OK",1,1,0,0,2003,,-1,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0
6670693,10,2013-10-19,http://endb-consolidated.aihit.com/0065C9650000000A/overview.htm,"FSM Telecommunications Corporation","",fsminvest.fm,"www.fsminvest.fm","FlippedRobots",1,5,0,0,1947,,-1,2,0,0,11,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
5900491,10,2013-10-19,http://endb-consolidated.aihit.com/005A08CB0000000A/overview.htm,"China Hardware","",chinahardware.com.cn,"www.chinahardware.com.cn","OK",1,0,0,31,-1,,-1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
3224856,14,2013-10-19,http://endb-consolidated.aihit.com/003135180000000E/overview.htm,"NEDAP XS UK LIMITED","08009343",nedap.co.uk,"www.nedap.co.uk","OK",0,0,0,0,-1,2012-03-28,2,2,0,0,1,1,16,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1
3627143,18,2013-10-19,http://endb-consolidated.aihit.com/0037588700000012/overview.htm,"PERSONALISED HOME IMPROVEMENTS LIMITED","01371545",personalisedhome.co.uk,"www.personalisedhome.co.uk","DomainNotFound",0,1,0,0,1978,1978-06-01,4,3,0,0,1,1,90,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
11956043,7,2013-10-19,http://endb-consolidated.aihit.com/00B66F4B00000007/overview.htm,"MediAccess","",mediaccessmd.com,"www.mediaccessmd.com","OK",1,1,2,1,-1,,-1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13409137,4,2013-10-19,http://endb-consolidated.aihit.com/00CC9B7100000004/overview.htm,"United Engineers","",united-engs.com,"www.united-engs.com","OK",1,1,0,0,-1,,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145278,9,2013-10-19,http://endb-consolidated.aihit.com/009ACDFE00000009/overview.htm,"farbformen de","",farbformen.de,"www.farbformen.de","IndexPageFetchError",0,0,0,0,-1,,-1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9815536,9,2013-10-19,http://endb-consolidated.aihit.com/0095C5F000000009/overview.htm,"Blackboard","",blackboard.it,"www.blackboard.it","FailedRobots",1,2,0,0,1985,,-1,0,0,0,4,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,1
1683179,19,2013-10-19,http://endb-consolidated.aihit.com/0019AEEB00000013/overview.htm,"PETRAS LIMITED","06251058",,"","",0,0,0,0,-1,2007-05-17,2,2,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077596,10,2013-10-19,http://endb-consolidated.aihit.com/007B411C0000000A/overview.htm,"parttime bookkeeping","",parttimebookkeeping.net,"parttimebookkeeping.net","OK",0,0,0,0,-1,,-1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
3460337,18,2013-10-19,http://endb-consolidated.aihit.com/0034CCF100000012/overview.htm,"EDIS SOLUTIONS LIMITED","05169644",eurekalearning.com,"www.eurekalearning.com","Unavailable",3,1,1,0,2002,2004-07-02,1,5,0,0,2,1,47,0,0,0,36,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,3,0,0,1
356976,19,2013-10-19,http://endb-consolidated.aihit.com/0005727000000013/overview.htm,"primeleasing co uk","",primeleasing.co.uk,"primeleasing.co.uk","DomainNotFound",0,0,0,0,-1,,-1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
